	cluster48	[CC,NN,TRIGGERPRI]	[3.9474374215516455,5.512447150895343,5.512447150895343]
	cluster49	[VB,NN,TRIGGERPRI]	[3.837453699429462,5.277477945795178,5.277477945795178]
	cluster50	[NN,VBN,TRIGGERPRI]	[2.664493025849662,2.8310437313723744,2.8310437313723744]
	cluster51	[VB,TO,TRIGGERPRI]	[3.5560965932372435,4.679981690895035,4.679981690895035]
		[VBD,NN,TRIGGERPRI]	[3.5560965932372435,4.679981690895035,4.679981690895035]
		[VBN,NN,TRIGGERPRI]	[3.5540925579897915,4.675745768947664,4.675745768947664]
		[#,#,TRIGGERPRI]	[3.5550945756135173,4.6778637299213495,4.6778637299213495]
	cluster52	[VBG,IN,TRIGGERPRI]	[3.960547937338155,5.540505538381568,5.540505538381568]
	cluster53	[TO,CD,TRIGGERPRI]	[2.6669937473887604,2.836106641785716,2.836106641785716]
		[CC,VBN,TRIGGERPRI]	[2.66834591539318,2.838844571884247,2.838844571884247]
		[#,#,TRIGGERPRI]	[2.6676698313909704,2.837475606834982,2.837475606834982]
	cluster54	[CD,NNS,TRIGGERPRI]	[4.486150221480186,6.673142878626118,6.673142878626118]
	cluster55	[VBG,DT,TRIGGERPRI]	[3.6073057433461804,4.788321831884373,4.788321831884373]
	cluster56	[VBP,#,TRIGGERPRI]	[3.5756488787007377,4.72132477445877,4.72132477445877]
		[VBP,TO,TRIGGERPRI]	[3.5756488787007377,4.72132477445877,4.72132477445877]
		[VBP,JJ,TRIGGERPRI]	[3.5756488787007377,4.72132477445877,4.72132477445877]
	cluster57	[TO,JJ,TRIGGERPRI]	[3.1213517732399896,3.7686468013809793,3.7686468013809793]
	cluster58	[NN,NNS,TRIGGERPRI]	[2.760111627934709,3.0252273910286887,3.0252273910286887]
	cluster59	[VBG,FW,TRIGGERPRI]	[2.639755371845655,2.7810070671267137,2.7810070671267137]
		[NN,VBD,TRIGGERPRI]	[2.6386979525465275,2.778870138905571,2.778870138905571]
		[#,#,TRIGGERPRI]	[2.639226662196091,2.7799386030161424,2.7799386030161424]
		[VBG,AFX,TRIGGERPRI]	[2.639755371845655,2.7810070671267137,2.7810070671267137]
	cluster60	[NN,VBZ,TRIGGERPRI]	[2.6594110331035186,2.8207574863343545,2.8207574863343545]
	cluster61	[CC,DT,TRIGGERPRI]	[3.8065909188676823,5.211678413985551,5.211678413985551]
	cluster62	[CC,JJ,TRIGGERPRI]	[2.9150957016159333,3.3424015812796624,3.3424015812796624]
	cluster63	[WDT,VBP,TRIGGERPRI]	[4.836673161469301,7.435892389006111,7.435892389006111]
		[WDT,VBZ,TRIGGERPRI]	[4.836673161469301,7.435892389006111,7.435892389006111]
		[WDT,#,TRIGGERPRI]	[4.836673161469301,7.435892389006111,7.435892389006111]
	cluster64	[@,IN,TRIGGERPRI]	[2.887825541175145,3.2863881504987855,3.2863881504987855]
	cluster65	[VBN,TO,TRIGGERPRI]	[3.226495320367354,3.987560047005235,3.987560047005235]
	cluster66	[VBG,CC,TRIGGERPRI]	[3.185002929904052,3.90104805946777,3.90104805946777]
	cluster67	[NNS,VBP,TRIGGERPRI]	[2.745443449869677,2.9953612788719237,2.9953612788719237]
	cluster68	[NN,DT,TRIGGERPRI]	[2.5653600114667077,2.6310548111247254,2.6310548111247254]
	cluster69	[IN,VBG,TRIGGERPRI]	[2.6876224115196417,2.877903626388175,2.877903626388175]
	cluster70	[NNS,VBG,TRIGGERPRI]	[3.162180864887458,3.853531648657754,3.853531648657754]
	cluster71	[VBP,VBN,TRIGGERPRI]	[2.9851479402052736,3.486669230909462,3.486669230909462]
		[VBP,#,TRIGGERPRI]	[2.9851479402052736,3.486669230909462,3.486669230909462]
		[VBP,DT,TRIGGERPRI]	[2.9851479402052736,3.486669230909462,3.486669230909462]
	cluster72	[VBG,NN,TRIGGERPRI]	[4.0652733189102515,5.764994307210028,5.764994307210028]
		[#,#,TRIGGERPRI]	[4.06611070848823,5.766791890118637,5.766791890118637]
		[CD,CC,TRIGGERPRI]	[4.066948098066209,5.768589473027246,5.768589473027246]
	cluster73	[VBN,JJ,TRIGGERPRI]	[3.1363286320975488,3.7997656092377574,3.7997656092377574]
	cluster74	[JJ,IN,TRIGGERPRI]	[3.159378042682789,3.847699432703714,3.847699432703714]
	cluster75	[VBZ,NN,TRIGGERPRI]	[3.214424516093751,3.962376104099017,3.962376104099017]
	cluster76	[NN,JJ,TRIGGERPRI]	[2.6439375231300026,2.789460275575805,2.789460275575805]
	cluster77	[NNP,NN,TRIGGERPRI]	[4.186984668870355,6.026670791017857,6.026670791017857]
	cluster78	[NNS,DT,TRIGGERPRI]	[2.7041679459763834,2.9114690936004113,2.9114690936004113]
		[NNS,CD,TRIGGERPRI]	[2.7041679459763834,2.9114690936004113,2.9114690936004113]
		[NNS,TO,TRIGGERPRI]	[2.7041679459763834,2.9114690936004113,2.9114690936004113]
		[IN,NNS,TRIGGERPRI]	[2.703026372801833,2.9091520397444013,2.9091520397444013]
		[#,#,TRIGGERPRI]	[2.7035971593891084,2.9103105666724063,2.9103105666724063]
	cluster79	[RB,VBD,TRIGGERPRI]	[3.2368550957074422,4.009184670199662,4.009184670199662]
	cluster80	[RBR,RB,TRIGGERPRI]	[2.5,2.5,2.5]
		[PDT,DT,TRIGGERPRI]	[2.5,2.5,2.5]
		[PRP$,NN,TRIGGERPRI]	[2.5,2.5,2.5]
		[SYM,CC,TRIGGERPRI]	[2.5,2.5,2.5]
		[MD,VB,TRIGGERPRI]	[2.5,2.5,2.5]
		[#,#,TRIGGERPRI]	[2.5,2.5,2.5]
	cluster81	[IN,#,TRIGGERPRI]	[2.6310997334713138,2.7635196131810753,2.7635196131810753]
		[IN,WDT,TRIGGERPRI]	[2.6310997334713138,2.7635196131810753,2.7635196131810753]
		[IN,VBN,TRIGGERPRI]	[2.6310997334713138,2.7635196131810753,2.7635196131810753]
	cluster82	[DT,VBN,TRIGGERPRI]	[2.7331022738763293,2.9702546241145136,2.9702546241145136]
	cluster83	[VBZ,TO,TRIGGERPRI]	[3.293653458097815,4.127912774904655,4.127912774904655]
	cluster84	[JJ,JJ,TRIGGERPRI]	[3.241605193471356,4.019103074144082,4.019103074144082]
	cluster85	[NNS,VBZ,TRIGGERPRI]	[2.5638746648245423,2.6280692216610735,2.6280692216610735]
	cluster86	[RB,VB,TRIGGERPRI]	[3.103538832123262,3.7316635001257916,3.7316635001257916]
	cluster87	[NN,VBP,TRIGGERPRI]	[2.5254758098756005,2.551003122090684,2.551003122090684]
		[NN,CD,TRIGGERPRI]	[2.5254758098756005,2.551003122090684,2.551003122090684]
		[NN,#,TRIGGERPRI]	[2.5254758098756005,2.551003122090684,2.551003122090684]
	cluster88	[VB,CD,TRIGGERPRI]	[2.6985960816804235,2.9001615127366085,2.9001615127366085]
		[VB,WRB,TRIGGERPRI]	[2.6985960816804235,2.9001615127366085,2.9001615127366085]
		[VBD,VBN,TRIGGERPRI]	[2.6985960816804235,2.9001615127366085,2.9001615127366085]
		[VB,VBN,TRIGGERPRI]	[2.6985960816804235,2.9001615127366085,2.9001615127366085]
		[VBD,CC,TRIGGERPRI]	[2.6985960816804235,2.9001615127366085,2.9001615127366085]
		[#,#,TRIGGERPRI]	[2.6985960816804235,2.9001615127366085,2.9001615127366085]
	cluster89	[CC,VBZ,TRIGGERPRI]	[2.627176054847425,2.755595887444427,2.755595887444427]
		[#,#,TRIGGERPRI]	[2.6276299402083168,2.756512395117383,2.756512395117383]
		[NN,VBG,TRIGGERPRI]	[2.6280838255692087,2.75742890279034,2.75742890279034]
	cluster90	[CD,VBD,TRIGGERPRI]	[2.739206906683399,2.982671313799586,2.982671313799586]
		[CD,AFX,TRIGGERPRI]	[2.739206906683399,2.982671313799586,2.982671313799586]
		[CD,#,TRIGGERPRI]	[2.739206906683399,2.982671313799586,2.982671313799586]
	cluster91	[CC,VBG,TRIGGERPRI]	[2.53242455960208,2.564932365831715,2.564932365831715]
		[CC,AFX,TRIGGERPRI]	[2.53242455960208,2.564932365831715,2.564932365831715]
		[NN,RB,TRIGGERPRI]	[2.5326631171475786,2.565410704021879,2.565410704021879]
		[NN,WRB,TRIGGERPRI]	[2.5326631171475786,2.565410704021879,2.565410704021879]
		[CC,VBP,TRIGGERPRI]	[2.53242455960208,2.564932365831715,2.564932365831715]
		[#,#,TRIGGERPRI]	[2.5325438383748295,2.565171534926797,2.565171534926797]
	cluster92	[CC,IN,TRIGGERPRI]	[2.8326643816704147,3.1733488359132602,3.1733488359132602]
	cluster93	[VBG,TO,TRIGGERPRI]	[2.9372429682388628,3.387954064343951,3.387954064343951]
	cluster94	[VB,JJ,TRIGGERPRI]	[2.9877210031236263,3.4919784054513316,3.4919784054513316]
	cluster95	[JJ,TO,TRIGGERPRI]	[2.9609670583136616,3.4368098654133763,3.4368098654133763]
	cluster96	[PRP,VBD,TRIGGERPRI]	[4.859673655107802,7.486124335198388,7.486124335198388]
		[FW,IN,TRIGGERPRI]	[4.859673655107802,7.486124335198388,7.486124335198388]
		[#,#,TRIGGERPRI]	[4.859673655107802,7.486124335198388,7.486124335198388]
	cluster97	[RB,VBP,TRIGGERPRI]	[2.884288313219782,3.279128830368659,3.279128830368659]
		[RB,DT,TRIGGERPRI]	[2.884288313219782,3.279128830368659,3.279128830368659]
		[RB,#,TRIGGERPRI]	[2.884288313219782,3.279128830368659,3.279128830368659]
	cluster98	[CD,JJ,TRIGGERPRI]	[3.2347245985290893,4.004736759026329,4.004736759026329]
	cluster99	[DT,AFX,TRIGGERPRI]	[2.5605638536387114,2.621415592880145,2.621415592880145]
		[DT,VBG,TRIGGERPRI]	[2.5605638536387114,2.621415592880145,2.621415592880145]
		[DT,#,TRIGGERPRI]	[2.5605638536387114,2.621415592880145,2.621415592880145]
		[DT,CD,TRIGGERPRI]	[2.5605638536387114,2.621415592880145,2.621415592880145]
	cluster100	[VBP,CC,TRIGGERPRI]	[2.7759059389368064,3.057416984084443,3.057416984084443]
	cluster101	[RB,TO,TRIGGERPRI]	[3.648406258727916,4.8754119008287455,4.8754119008287455]
	cluster102	[@,VBN,TRIGGERPRI]	[2.608550228014191,2.718011720179254,2.718011720179254]
		[@,VBG,TRIGGERPRI]	[2.608550228014191,2.718011720179254,2.718011720179254]
		[@,#,TRIGGERPRI]	[2.608550228014191,2.718011720179254,2.718011720179254]
	cluster103	[@,AFX,TRIGGERPRI]	[2.542753592090698,2.585651446734516,2.585651446734516]
		[@,#,TRIGGERPRI]	[2.542753592090698,2.585651446734516,2.585651446734516]
		[@,CC,TRIGGERPRI]	[2.542753592090698,2.585651446734516,2.585651446734516]
		[@,WRB,TRIGGERPRI]	[2.542753592090698,2.585651446734516,2.585651446734516]
	cluster104	[VBN,RB,TRIGGERPRI]	[2.780426455249394,3.0666357959092916,3.0666357959092916]
	cluster105	[WDT,VBN,TRIGGERPRI]	[2.958693526240764,3.4321252413298726,3.4321252413298726]
		[WDT,#,TRIGGERPRI]	[2.958693526240764,3.4321252413298726,3.4321252413298726]
		[WDT,IN,TRIGGERPRI]	[2.958693526240764,3.4321252413298726,3.4321252413298726]
	cluster106	[VBP,#,TRIGGERPRI]	[2.655567083428328,2.8129794833524366,2.8129794833524366]
		[VBP,JJR,TRIGGERPRI]	[2.655567083428328,2.8129794833524366,2.8129794833524366]
		[VBP,WRB,TRIGGERPRI]	[2.655567083428328,2.8129794833524366,2.8129794833524366]
	cluster107	[NNS,RB,TRIGGERPRI]	[2.614642681583382,2.730299908823831,2.730299908823831]
		[NNS,VBN,TRIGGERPRI]	[2.614642681583382,2.730299908823831,2.730299908823831]
		[NNS,#,TRIGGERPRI]	[2.614642681583382,2.730299908823831,2.730299908823831]
	cluster108	[IN,VBZ,TRIGGERPRI]	[2.514593108098696,2.5292031738051843,2.5292031738051843]
	cluster109	[VBD,TO,TRIGGERPRI]	[3.1143842144960256,3.7541770479579504,3.7541770479579504]
		[VBD,#,TRIGGERPRI]	[3.1143842144960256,3.7541770479579504,3.7541770479579504]
		[VBD,JJ,TRIGGERPRI]	[3.1143842144960256,3.7541770479579504,3.7541770479579504]
	cluster110	[TO,VBN,TRIGGERPRI]	[2.7958810589619043,3.09817201251935,3.09817201251935]
	cluster111	[VBZ,PRP,TRIGGERPRI]	[2.8613787902609564,3.2321475034576554,3.2321475034576554]
	cluster112	[NNS,VBD,TRIGGERPRI]	[2.6608320958159997,2.823633439758696,2.823633439758696]
	cluster113	[VBG,VBN,TRIGGERPRI]	[3.023531026706244,3.56594021795968,3.56594021795968]
	cluster114	[JJ,AFX,TRIGGERPRI]	[2.5457679938196063,2.591701154121136,2.591701154121136]
	cluster115	[FW,FW,TRIGGERPRI]	[3.9411909930409985,5.499082510159438,5.499082510159438]
	cluster116	[VBG,RB,TRIGGERPRI]	[2.846064648275752,3.200776487586757,3.200776487586757]
	cluster117	[VBG,NNS,TRIGGERPRI]	[3.105912414692934,3.7365897541002613,3.7365897541002613]
	cluster118	[JJS,NN,TRIGGERPRI]	[3.2025338613540786,3.937580973424477,3.937580973424477]
	cluster119	[NNP,VBG,TRIGGERPRI]	[5.049382716049383,7.901234567901234,7.901234567901234]
	cluster120	[WRB,DT,TRIGGERPRI]	[3.978433165675965,5.578798963572627,5.578798963572627]
	cluster121	[VBZ,CC,TRIGGERPRI]	[2.6460844913726898,2.7938008062329347,2.7938008062329347]
	cluster122	[VBN,VBG,TRIGGERPRI]	[2.7213093432973903,2.946281789261418,2.946281789261418]
	cluster123	[TO,IN,TRIGGERPRI]	[2.5935139706721975,2.687707347209952,2.687707347209952]
	cluster124	[RB,CC,TRIGGERPRI]	[2.7177208425467576,2.938990646255377,2.938990646255377]
	cluster125	[FW,VBN,TRIGGERPRI]	[3.5703588345939727,4.710136272621714,4.710136272621714]
index3	cluster1	[PRP,VBD,CC]	[6.336292050072416,9.00048349612565,10.748817520498616]
		[PRP,VBD,JJ]	[6.336292050072416,9.00048349612565,10.748817520498616]
		[PRP,VBD,#]	[6.336292050072416,9.00048349612565,10.748817520498616]
		[PRP,VBD,NNS]	[6.336292050072416,9.00048349612565,10.748817520498616]
	cluster2	[PRP,IN,DT]	[4.932692237026558,5.413667367571882,7.6457334702238455]
	cluster3	[PRP,VBP,VBN]	[8.4599473759125,10.644421971992703,15.533983393602325]
	cluster4	[PRP,VBD,VBN]	[5.436462771667195,8.028692397736926,8.75231211365832]
		[PRP,VBD,CD]	[5.436462771667195,8.028692397736926,8.75231211365832]
		[PRP,VBD,TO]	[5.436462771667195,8.028692397736926,8.75231211365832]
		[PRP,VBD,#]	[5.436462771667195,8.028692397736926,8.75231211365832]
	cluster5	[PRP,VBZ,VBN]	[6.568621695322786,7.452514061403818,11.267806162211196]
	cluster6	[PRP,VBP,RB]	[6.855650140532931,8.95145626487831,11.910719303033119]
	cluster7	[PRP,VBD,IN]	[9.634041987077824,12.520551500775078,18.211367474693184]
	cluster8	[PRP,VBP,IN]	[7.99049474782664,10.150094903763057,14.469052503022223]
	cluster9	[PRP,VBD,DT]	[8.913721988561221,11.75588255112309,16.566529223373315]
	cluster10	[PRP,VBP,NN]	[6.281520148662589,8.342711899198758,10.626658268854591]
	cluster11	[PRP,VBP,JJ]	[5.3212243510373485,7.320064732384338,8.498392694519183]
	cluster12	[PRP,VBP,DT]	[6.581706947456867,8.66121696452177,11.297074900489722]
	cluster13	[PRP,VBZ,#]	[4.839278929999424,5.670344003627056,7.441582184280311]
		[PRP,VBZ,DT]	[4.839278929999424,5.670344003627056,7.441582184280311]
		[PRP,VBZ,JJ]	[4.839278929999424,5.670344003627056,7.441582184280311]
		[PRP,VBZ,TO]	[4.839278929999424,5.670344003627056,7.441582184280311]
		[PRP,VBZ,VBG]	[4.839278929999424,5.670344003627056,7.441582184280311]
	cluster14	[PRP,RB,VBP]	[5.721415348408579,6.21733035140562,9.382017937321582]
		[PRP,RB,VBD]	[5.721415348408579,6.21733035140562,9.382017937321582]
		[PRP,RB,#]	[5.721415348408579,6.21733035140562,9.382017937321582]
	cluster15	[PRP,VBP,#]	[4.506712532091802,6.4470575602258196,6.717736373767012]
		[PRP,VBP,NNS]	[4.506712532091802,6.4470575602258196,6.717736373767012]
		[PRP,VBP,CD]	[4.506712532091802,6.4470575602258196,6.717736373767012]
	cluster16	[PRP,VBD,RB]	[5.917677973167765,8.54920421731496,9.817155888009909]
	cluster17	[PRP,IN,NN]	[5.942902401568236,6.4427866498145825,9.873161422568053]
	cluster18	[PRP,MD,VB]	[2.739206906683399,2.982671313799586,2.982671313799586]
	cluster19	[PRP,VBD,FW]	[7.916625268406179,10.693946125547598,14.301808905837696]
	cluster20	[PRP,CC,JJ]	[2.8029643955779915,3.1126359325786614,3.1126359325786614]
	cluster21	[PRP,FW,FW]	[2.595815818573138,2.6923443993566885,2.6923443993566885]
	cluster22	[PRP,VBD,NN]	[7.054353200096845,9.771754119379324,12.3568488947936]
	cluster23	[PRP,VBZ,RB]	[6.343048770743831,7.220563328770631,10.76389241866735]
index4	cluster1	[VBD,NNS,IN]	[4.84476957842531,5.4561721591470675,7.453572126085082]
	cluster2	[VBD,DT,NN]	[7.860592144217367,9.899059709826723,14.175009172566906]
		[VBD,RB,JJ]	[7.863352924390164,9.677677438111443,14.181255402896072]
		[VBD,#,#]	[7.861972534303765,9.788368573969084,14.17813228773149]
	cluster3	[VBD,TO,VB]	[7.296063574758699,8.672460329808214,12.900634891055653]
	cluster4	[VBD,VBN,IN]	[8.677714054202086,11.477039391703553,16.02913011240549]
	cluster5	[VBD,IN,IN]	[8.267772920968621,10.737964702522564,15.097622706800392]
	cluster6	[VBD,RB,VBN]	[7.573151213761065,9.373751432200564,13.525408310709338]
	cluster7	[VBD,JJ,#]	[8.18608001674692,10.108838576133774,14.912301658886907]
		[VBD,JJ,NN]	[8.18608001674692,10.108838576133774,14.912301658886907]
		[VBD,JJ,TO]	[8.18608001674692,10.108838576133774,14.912301658886907]
	cluster8	[VBD,IN,DT]	[8.940751294303821,11.44976231093407,16.62812596147966]
	cluster9	[VBD,TO,NN]	[7.391783084489736,8.771870283431747,13.116297572054027]
	cluster10	[VBD,IN,NNS]	[6.950513923838053,9.339172787683388,12.123603859635253]
	cluster11	[VBD,AFX,CC]	[2.6936865696575953,2.890201553975298,2.890201553975298]
	cluster12	[VBD,VBN,TO]	[8.693426238121923,11.493746369141874,16.064882643050574]
	cluster13	[VBD,VBN,RP]	[5.507087774126349,8.079258177935188,8.908145166686271]
		[VBD,VBN,CC]	[5.507087774126349,8.079258177935188,8.908145166686271]
		[VBD,VBN,#]	[5.507087774126349,8.079258177935188,8.908145166686271]
	cluster14	[VBD,JJ,JJ]	[7.350317527636553,9.231910868350187,13.022851134895044]
	cluster15	[VBD,TO,JJ]	[5.838317114862608,7.154632694807958,9.641069134834066]
	cluster16	[VBD,IN,NN]	[7.70048089498145,10.136541499464526,13.812985755136454]
	cluster17	[VBD,DT,JJ]	[8.43918186681287,10.507041730982989,15.48680487231089]
	cluster18	[VBD,VBN,RB]	[6.522304981138502,9.173978615146964,11.1642384544622]
		[VBD,VBN,WDT]	[6.522304981138502,9.173978615146964,11.1642384544622]
		[VBD,VBN,#]	[6.522304981138502,9.173978615146964,11.1642384544622]
	cluster19	[VBD,NN,IN]	[5.979263428019858,6.889606066808163,9.953924639610026]
		[VBD,NN,#]	[5.979263428019858,6.889606066808163,9.953924639610026]
		[VBD,NN,NNS]	[5.979263428019858,6.889606066808163,9.953924639610026]
		[VBD,NN,CC]	[5.979263428019858,6.889606066808163,9.953924639610026]
		[VBD,NN,NN]	[5.979263428019858,6.889606066808163,9.953924639610026]
		[VBD,NN,TO]	[5.979263428019858,6.889606066808163,9.953924639610026]
	cluster20	[VBD,CC,VBD]	[5.626797634059689,5.944957713229884,9.172645815811197]
		[VBD,CD,NN]	[5.626797634059689,5.944957713229884,9.172645815811197]
		[VBD,CD,RB]	[5.626797634059689,5.944957713229884,9.172645815811197]
		[VBD,CC,DT]	[5.626797634059689,5.944957713229884,9.172645815811197]
		[VBD,CC,JJ]	[5.626797634059689,5.944957713229884,9.172645815811197]
		[VBD,#,#]	[5.626797634059689,5.944957713229884,9.172645815811197]
		[VBD,CD,TO]	[5.626797634059689,5.944957713229884,9.172645815811197]
	cluster21	[VBD,IN,JJ]	[8.824969900785584,11.327422001543159,16.364344782788287]
	cluster22	[VBD,RB,RBR]	[5.0757947638887915,6.742984586748579,7.959137018639882]
		[VBD,RB,#]	[5.0757947638887915,6.742984586748579,7.959137018639882]
		[VBD,RB,TO]	[5.0757947638887915,6.742984586748579,7.959137018639882]
	cluster23	[VBD,DT,VBN]	[5.873521985848168,7.800288454438648,9.719159964285048]
	cluster24	[VBD,FW,FW]	[3.0997250500200106,3.7237493397803747,3.7237493397803747]
	cluster25	[VBD,JJ,IN]	[5.850215217095499,7.65051765589585,9.667457322616752]
		[VBD,JJ,#]	[5.850215217095499,7.65051765589585,9.667457322616752]
		[VBD,JJ,NNS]	[5.850215217095499,7.65051765589585,9.667457322616752]
	cluster26	[VBD,IN,RB]	[5.358709842178729,7.635760440597232,8.580940460326712]
	cluster27	[VBD,NNS,RB]	[5.2137959465285935,5.834304755872823,8.26208901397706]
		[VBD,NNS,#]	[5.2137959465285935,5.834304755872823,8.26208901397706]
		[VBD,NNS,WDT]	[5.2137959465285935,5.834304755872823,8.26208901397706]
	cluster28	[VBD,NN,JJ]	[5.0013639927939835,5.879817996356174,7.796031514927351]
	cluster29	[VBD,TO,DT]	[4.963109969806619,6.238949911197401,7.712284578079217]
	cluster30	[VBD,VBN,NN]	[6.052215800204106,8.668062382791561,10.116072320329547]
		[VBD,VBN,VBD]	[6.052215800204106,8.668062382791561,10.116072320329547]
		[VBD,VBN,#]	[6.052215800204106,8.668062382791561,10.116072320329547]
	cluster31	[VBD,RBR,VBN]	[2.608679436979172,2.7182722728776483,2.7182722728776483]
		[VBD,RP,TO]	[2.608679436979172,2.7182722728776483,2.7182722728776483]
		[VBD,VBD,RB]	[2.608679436979172,2.7182722728776483,2.7182722728776483]
		[VBD,#,#]	[2.608679436979172,2.7182722728776483,2.7182722728776483]
	cluster32	[VBD,RB,VB]	[6.451475539002106,8.195974941723865,11.005956866947205]
	cluster33	[VBD,JJ,VBG]	[5.111553322643638,6.8672293217710045,8.03757080044685]
index5	cluster1	[DT,JJ,NN]	[7.333604752069604,10.360371103532048,12.985196698938715]
	cluster2	[DT,JJ,JJ]	[7.863275794929464,10.929736572752454,14.18108089668901]
	cluster3	[DT,NN,NN]	[9.751755280772839,12.784039167859577,18.48078676486418]
	cluster4	[DT,NN,IN]	[9.842236150811175,12.880141735251234,18.687989810603156]
	cluster5	[DT,NNS,IN]	[6.673295365294635,8.008851568593647,11.502048339385777]
	cluster6	[DT,NN,#]	[6.533211475595226,9.342334994343908,11.188621659570748]
		[DT,NN,CC]	[6.533211475595226,9.342334994343908,11.188621659570748]
		[DT,NN,VBZ]	[6.533211475595226,9.342334994343908,11.188621659570748]
	cluster7	[DT,NNS,RB]	[4.841224924108204,6.095849953896918,7.445831516455308]
		[DT,NNS,CC]	[4.841224924108204,6.095849953896918,7.445831516455308]
		[DT,NNS,#]	[4.841224924108204,6.095849953896918,7.445831516455308]
	cluster8	[DT,VBN,NN]	[5.864362103735294,6.36058296959823,9.698838259410788]
	cluster9	[DT,NN,JJ]	[6.832355645439019,9.66456126805794,11.858473637674294]
	cluster10	[DT,JJ,NNS]	[7.1722030771071825,10.186549430248954,12.621834266317581]
	cluster11	[DT,JJ,CD]	[5.9758707769046735,8.89263622712929,9.9463875098713]
	cluster12	[DT,NNP,NN]	[5.618128314365786,5.9216817742599845,9.153475811397247]
	cluster13	[DT,CD,NN]	[6.319151470773111,7.047126093099255,10.71058033513675]
	cluster14	[DT,NN,VBN]	[5.269112575929213,7.973093339439453,8.383715632489034]
		[DT,NN,#]	[5.269112575929213,7.973093339439453,8.383715632489034]
		[DT,NN,RB]	[5.269112575929213,7.973093339439453,8.383715632489034]
	cluster15	[DT,VBN,NNS]	[4.167968548282872,4.630849582556009,5.985733340140412]
		[DT,VBZ,IN]	[4.168166330195485,4.312227143240721,5.9861590204627575]
		[DT,#,#]	[4.168067439239179,4.4715383628983645,5.9859461803015845]
	cluster16	[DT,RB,VBN]	[4.251330093420674,4.523078620636564,6.165334183037576]
	cluster17	[DT,NN,NNS]	[6.64812031960641,9.466181563131943,11.445687769787803]
	cluster18	[DT,#,JJ]	[5.425306541874848,5.920947469319094,8.727710898098923]
		[DT,RB,JJ]	[5.425791999055146,5.711609686573446,8.728781317681307]
		[DT,CD,JJ]	[5.424821084694549,6.130285252064742,8.72664047851654]
	cluster19	[DT,NNS,VBD]	[5.0242323554092465,6.287696824271935,7.8461223796973485]
		[DT,NNS,MD]	[5.0242323554092465,6.287696824271935,7.8461223796973485]
		[DT,NNS,#]	[5.0242323554092465,6.287696824271935,7.8461223796973485]
	cluster20	[DT,NN,TO]	[5.803267251664662,8.553331688278597,9.563357604261343]
	cluster21	[DT,NNS,VBP]	[7.3699572512608675,8.732790631528422,13.067106949414498]
	cluster22	[DT,VBP,DT]	[2.5248203895628984,2.5496896756679286,2.5496896756679286]
		[DT,RBS,RB]	[2.5248203895628984,2.5496896756679286,2.5496896756679286]
		[DT,JJR,NN]	[2.5248203895628984,2.5496896756679286,2.5496896756679286]
		[DT,DT,NN]	[2.5248203895628984,2.5496896756679286,2.5496896756679286]
		[DT,#,#]	[2.5248203895628984,2.5496896756679286,2.5496896756679286]
	cluster23	[DT,IN,JJ]	[4.347404535666524,4.706769888913419,6.372770485836887]
		[DT,IN,#]	[4.347404535666524,4.706769888913419,6.372770485836887]
		[DT,IN,NNS]	[4.347404535666524,4.706769888913419,6.372770485836887]
	cluster24	[DT,VBZ,TO]	[4.486356884374164,4.6326218185424235,6.673590970525801]
		[DT,VBZ,DT]	[4.486356884374164,4.6326218185424235,6.673590970525801]
		[DT,VBZ,#]	[4.486356884374164,4.6326218185424235,6.673590970525801]
	cluster25	[DT,CD,NNS]	[6.342430983174368,7.070965501377489,10.762514027587237]
	cluster26	[DT,IN,DT]	[5.438296192316999,5.814570910192609,8.756355481307168]
	cluster27	[DT,VBN,JJ]	[5.814626737925768,6.309960877944738,9.58853962560266]
	cluster28	[DT,JJ,VBP]	[5.174255407494303,8.018971028227782,8.175215992850095]
		[DT,JJ,#]	[5.174255407494303,8.018971028227782,8.175215992850095]
		[DT,JJ,TO]	[5.174255407494303,8.018971028227782,8.175215992850095]
	cluster29	[DT,NNS,TO]	[4.209690941717559,5.432098380319168,6.075577570127956]
		[DT,NNS,JJ]	[4.209690941717559,5.432098380319168,6.075577570127956]
		[DT,NNS,#]	[4.209690941717559,5.432098380319168,6.075577570127956]
		[DT,NNS,PRP]	[4.209690941717559,5.432098380319168,6.075577570127956]
		[DT,NNS,VBZ]	[4.209690941717559,5.432098380319168,6.075577570127956]
	cluster30	[DT,NN,VBD]	[5.5518911974010035,8.280601445959475,9.007086238224202]
	cluster31	[DT,NN,CD]	[5.498425664956191,8.222519613979665,8.88902368667297]
		[DT,NN,#]	[5.498425664956191,8.222519613979665,8.88902368667297]
		[DT,NN,MD]	[5.498425664956191,8.222519613979665,8.88902368667297]
	cluster32	[DT,VBG,NN]	[3.199656044792636,3.3834225224441825,3.9315819160768744]
	cluster33	[DT,NN,PRP]	[5.850917629542487,8.60496721995296,9.669015294133786]
	cluster34	[DT,JJ,VBZ]	[5.2864525346090945,8.141639999030316,8.421863541853117]
	cluster35	[DT,NN,#]	[5.140623538149918,7.833101275433771,8.101368749331334]
		[DT,NN,NNP]	[5.140623538149918,7.833101275433771,8.101368749331334]
		[DT,NN,DT]	[5.140623538149918,7.833101275433771,8.101368749331334]
	cluster36	[DT,VBN,TO]	[3.648544725297004,4.099518454517094,4.875705506428917]
